step,time_ps,strain,sigma_zz_GPa,sigma_xx_GPa,sigma_yy_GPa,temp_K,pe_eV_atom,lx_A,ly_A,lz_A,vol_A3,density_g_cm3,sigma_zz_smooth_GPa
13200,13.2,0.131999999999999,15.8529046990179,-0.0003361088341901,0.0092573070520515,301.640514278219,-4.69705151003044,162.965916404424,94.0750406387111,122.169126913936,1872977.96441444,4.58452440196379,15.854833404910895
13300,13.3,0.132999999999999,15.918436490716,0.0111345038496432,0.0028885699764174,299.795124429107,-4.69503552345273,163.048966055855,94.1425009007018,122.028379071869,1873115.78105987,4.58418709031421,15.918417788077512
13400,13.4,0.133999999999999,15.9835443046307,0.0082746150052126,0.0067889297548897,299.266824552813,-4.69316575388348,163.148956151107,94.2006496558215,121.887631229802,1873259.02838226,4.58383653947416,15.981828517609872
13500,13.5,0.134999999999999,16.0400654164026,0.0024277137060294,0.0093793559081674,298.679480780199,-4.69106069194914,163.271044821266,94.2522192160044,121.746883387735,1873521.1885324,4.58319512731254,16.0421575194782
13600,13.6,0.135999999999999,16.0998546169154,0.0027107964009193,0.0045816434610117,300.015234431475,-4.68907343268697,163.370718378077,94.3172202916894,121.606135545669,1873789.06000332,4.58253992697729,16.097558688620232
13700,13.7,0.136999999999999,16.1503588278376,0.015192840156507,0.0069961392291459,299.400707708743,-4.68689296469206,163.467358431478,94.3831345815375,121.465387703602,1874036.22744876,4.58193553381201,16.152231411704456
13800,13.8,0.137999999999999,16.2058108009481,0.0022178018482915,0.0081151457349936,300.147857956691,-4.68491224027408,163.59014086613,94.4368986341069,121.324639861535,1874337.75515658,4.58119843052575,16.20533939639634
13900,13.9,0.138999999999999,16.2585964762459,0.0018203407785703,0.0093096583008408,300.963141532595,-4.68295301518577,163.695764151242,94.4981592063204,121.183892019468,1874587.37039894,4.58058840990223,16.257617246829106
14000,14.0,0.139999999999999,16.3066015135006,0.0106452726883514,0.0012588773508441,300.453295384361,-4.68071723499992,163.783707791576,94.5721219261407,121.043144177402,1874882.38296361,4.57986765475152,16.30864080236967
14100,14.1,0.140999999999999,16.3591359156778,0.0034095537815301,0.0138877080768283,300.244791724223,-4.67848737235817,163.905739024054,94.6284177610504,120.902396335335,1875213.18366576,4.57905973411126,16.356331583302925
14200,14.2,0.141999999999999,16.4017179822707,0.0024752734596382,0.0043988595456706,300.628763509882,-4.67657661088295,164.019997044359,94.6888807927757,120.761648493268,1875533.45742662,4.57827779515067,16.404416966957292
14300,14.3,0.142999999999999,16.4525832238128,0.0074734547141089,0.0103555899082844,299.639030673822,-4.67458458175903,164.119600400527,94.7522471902941,120.620900651201,1875739.55385473,4.57777475798939,16.45103151281361
14400,14.4,0.143999999999999,16.4984789961608,0.0048034497671452,0.007643891706037,298.40469867324,-4.67239403275372,164.219914189274,94.8225089221723,120.480152809135,1876086.13016771,4.57692908876784,16.500281014613506
14500,14.5,0.144999999999999,16.544255950162,0.0061747014169757,0.0151783547766541,298.785853626903,-4.67028596548607,164.335987728076,94.8794873591516,120.339404967068,1876345.75346639,4.57629579534328,16.54024824290409
14600,14.6,0.145999999999999,16.5737411880489,0.0091776495483931,0.0037678249079872,299.513879778831,-4.66818373404827,164.460021017788,94.9433856885433,120.198657125001,1876828.85476613,4.57511784326677,16.578618830448065
14700,14.7,0.146999999999999,16.6175183967297,0.0107439361088436,0.0060199338409135,299.004845594916,-4.66589081491653,164.562401905896,95.0127200831291,120.057909282935,1877168.0132533,4.57429123103206,16.61425894525589
14800,14.8,0.147999999999999,16.6492654351225,0.0035019554049731,0.013996318370877,298.797934272911,-4.66367476225981,164.68603856332,95.0737445956385,119.917161440868,1877581.17456684,4.57328465927947,16.65103183808536
14900,14.9,0.148999999999999,16.6806870960066,0.0108013105419426,0.0108083923545893,299.229225250711,-4.6615838294709,164.800015373251,95.1391437479726,119.776413598801,1877966.28621238,4.57234682285846,16.67920195122267
15000,15.0,0.149999999999999,16.7028801375947,0.0132378610434946,-0.0036000554505013,299.242116602727,-4.65939410766929,164.912216125834,95.2124525912959,119.635665756734,1878482.92141875,4.57108929992999,16.704399562918624
15100,15.1,0.150999999999999,16.7242680072455,0.0084311504644778,0.014915470357293,301.555013855856,-4.65735304091672,165.02882383703,95.2752392339171,119.494917914668,1878837.79380779,4.57022591864943,16.721048734443936
15200,15.2,0.151999999999999,16.7355475235387,-0.0067898524059795,0.010798866661216,300.043371047531,-4.65500234059563,165.155552531203,95.3477679610219,119.354170072601,1879495.57440392,4.56862644378492,16.742417764111117
15300,15.3,0.152999999999999,16.764973687739,0.0179577832610133,0.0102079469898009,299.523781073374,-4.65282602017687,165.265695729419,95.4122239835094,119.213422230534,1879801.0619297,4.56788399373699,16.757674848685703
15400,15.4,0.153999999999999,16.760648694433,0.0100657949885855,0.0024755807244212,299.359259533001,-4.65066346743486,165.398277456803,95.4834594006712,119.072674388467,1880490.89760917,4.56620831992087,16.76656546840634
15500,15.5,0.154999999999999,16.7558278604959,0.0142985821509278,0.009569548519686,300.168234415282,-4.64844694841025,165.513600350782,95.5571108415224,118.931926546401,1881027.52324425,4.56490565719569,16.744784469029046
15600,15.6,0.155999999999999,16.714737473114,-0.0019053255074309,0.0104633479549146,299.370988605638,-4.64605052053309,165.655435696003,95.6368741588392,118.791178704334,1881981.09147629,4.56259269611618,16.733346624732462
15700,15.7,0.156999999999999,16.730443386587,0.0213505175045065,0.0123530560718219,298.872577166625,-4.64374598917718,165.764676842861,95.7064599609137,118.650430862267,1882359.47133602,4.56167555291869,16.713972600364357
15800,15.8,0.157999999999999,16.6789046863326,0.0139661663936196,0.0092371144643232,300.299479389567,-4.64167947924659,165.904193492638,95.7858193090216,118.5096830202,1883269.26388833,4.55947184337821,16.68793957848525
15900,15.9,0.158999999999999,16.6282396303661,0.0111266625965384,0.00469496761742,300.054602858301,-4.63938381384033,166.044018593515,95.86707331443,118.368935178134,1884214.95128329,4.55718344467561,16.624436755742977
16000,16.0,0.159999999999999,16.5411594015887,0.0066767515856629,0.0267039498233622,299.13542564132,-4.63704744908017,166.197867791379,95.9428013126856,118.228187336067,1885206.26161488,4.55478711111592,16.539953775404143
16100,16.1,0.160999999999999,16.4247420535048,0.0099203321734893,0.0044544822826308,299.540415677706,-4.63487007409913,166.347052885243,96.0406041595508,118.087439494,1886573.37179712,4.5514864730752,16.433258857255247
16200,16.2,0.161999999999999,16.3001312784387,0.0322279467377684,0.0182116105925327,300.123896210016,-4.63271015492779,166.483312276336,96.133621423294,117.946691651933,1887694.7773311,4.54878261322453,16.28520901127225
16300,16.3,0.162999999999999,16.0891080582929,0.0047746287420765,0.0238460662659451,300.891127019124,-4.63061034423975,166.682947702864,96.2307087788555,117.805943809867,1889609.48263654,4.54417341842378,16.1046830675419
16400,16.4,0.163999999999999,15.8875464919119,0.0313579006585205,0.008219406936923,300.88806534187,-4.62855561706088,166.847296468826,96.3376427158674,117.6651959678,1891312.14648695,4.54008250205976,15.874072231839481
16500,16.5,0.164999999999999,15.609612236902,0.0213460878649122,0.0286933017967482,301.717207358095,-4.62688580151496,167.042762823498,96.4465933465796,117.524448125733,1893401.76311112,4.5350719268843,15.618422006490913
16600,16.6,0.165999999999999,15.3266706517145,0.0416720393137231,0.0132955921200395,302.12854682173,-4.62516177268933,167.240879109387,96.5611570505541,117.383700283666,1895626.18221722,4.52975025495534,15.322688631285466
16700,16.7,0.166999999999999,15.0073064495968,0.0200441281610059,0.0282217895096649,304.786552350064,-4.62396044048385,167.464137375068,96.6746505190478,117.2429524416,1898109.11129103,4.52382485870799,15.006756140202484
16800,16.8,0.167999999999999,14.6665612488018,0.0344543729263306,0.0284820380523572,305.189832701473,-4.62264149459661,167.654844908138,96.8125169351993,117.102204599533,1900696.1306958,4.51766752376934,14.675227338606744
16900,16.9,0.168999999999999,14.3258969438495,0.0362341288507171,0.0321307870449944,307.06526540047,-4.62170935981336,167.869785865677,96.9424678293886,116.961456757466,1903396.98234757,4.51125711653068,14.312991223758207
17000,17.0,0.169999999999999,13.9056710482023,0.0384685136653994,0.0334792399529064,308.111420425638,-4.62085738507889,168.146049758541,97.0696631626172,116.820708915399,1906733.64058397,4.50336271382333,13.918474895636082
17100,17.1,0.170999999999999,13.4768078097211,0.0302741043005666,0.0679803888015716,312.284828337431,-4.62065371516677,168.413603804347,97.2054583749571,116.679961073333,1910135.15370742,4.49534325648756,13.466176958021412
17200,17.2,0.171999999999999,12.9608532562061,0.0533017680981918,0.0375509874774768,317.479903081967,-4.62090112480681,168.681074043507,97.3850957292584,116.539213231266,1914392.28294489,4.48534673833392,12.96658939392768
17300,17.3,0.172999999999999,12.4033800186206,0.0479581498893363,0.0512366711073555,324.764019226266,-4.62178239591118,168.994146717853,97.548778422068,116.398465389199,1918848.78915077,4.47492956753445,12.399540538186493
17400,17.4,0.173999999999999,11.7830391211762,0.0545927241489123,0.0548721664835948,333.187359933201,-4.62330679176351,169.302977834039,97.7264474636583,116.257717547132,1923527.94835485,4.46404388849276,11.783089350040537
17500,17.5,0.174999999999999,11.1232755264825,0.0613002658978179,0.0458150314009409,344.10669435147,-4.62575878083133,169.6129552717,97.9076810251584,116.116969705066,1928286.13721841,4.4530285295651,11.12328197761999
17600,17.6,0.175999999999999,10.4469481937319,0.0614119365591378,0.0463212465549089,358.561973710235,-4.62940462043653,169.917179539914,98.0712943637062,115.976221862999,1932627.49810366,4.44302546177366,10.447834752183848
17700,17.7,0.176999999999999,9.77684081884614,0.0232603474554898,0.0522661082795049,371.502943207889,-4.63365253811082,170.209668299466,98.225984936677,115.835474020932,1936654.71660729,4.43378631645863,9.782391632037527
17800,17.8,0.177999999999999,9.12539391580765,0.0312243804111571,0.0389466381912902,384.753194363586,-4.63875331133107,170.39612424839,98.3840622496915,115.694726178865,1939536.80524602,4.42719785413369,9.11702218212208
17900,17.9,0.178999999999999,8.44028851136606,0.0296817943102607,0.0337908514443415,395.205174689845,-4.64428893020406,170.568251655742,98.5315278541865,115.553978336799,1942040.65455551,4.421489921983,8.440654514229177
18000,18.0,0.179999999999999,7.76687585860271,0.0254393811648628,0.0397012725076263,401.804739824438,-4.65005861669794,170.723417999267,98.6650913864118,115.413230494732,1944071.42540214,4.41687124763035,7.771342969287858
18100,18.1,0.180999999999999,7.14623717719595,0.00707819349675,0.024718922558432,405.413351104994,-4.65599899386548,170.870176201587,98.7840223867554,115.272482652665,1945712.28177194,4.41314641565538,7.14421749555522
18200,18.2,0.181999999999999,6.56733739549745,0.0013218374935037,0.0172436005186434,405.906208509388,-4.66199265327692,170.959695540904,98.8996668169613,115.131734810598,1946630.90006438,4.41106384467364,6.568572092322404
18300,18.3,0.182999999999999,6.04270439433411,0.0330782649791283,0.0017391352497527,401.960885086073,-4.66766693689378,171.07368010962,98.9814479087067,114.990986968532,1947156.24522849,4.40987373419068,6.042000926758483
18400,18.4,0.183999999999999,5.57046125824174,0.0032961055682894,0.0143163357747571,396.983702517298,-4.67327722234423,171.242492967015,99.0301391399433,114.850239126465,1947649.6390583,4.40875659050782,5.568184213389879
18500,18.5,0.184999999999999,5.15693819347184,0.008943203356203,0.0050468332799206,387.284413026459,-4.67821307645523,171.331506067599,99.1093510426784,114.709491284398,1947830.75460231,4.40834665019529,5.16508864317387
18600,18.6,0.185999999999999,4.83503092954767,0.008154472474063,0.0225347241255729,379.121363058131,-4.68316817801418,171.411883950335,99.1570633292492,114.568743442331,1947290.45079229,4.40956980952934,4.826155373575363
18700,18.7,0.186999999999999,4.54254661613551,0.0063985845701614,0.0172531660813595,369.928302903319,-4.68772305912745,171.479362869831,99.2198901040661,114.427995600265,1946896.63058972,4.41046178173184,4.549585801082614
18800,18.8,0.187999999999999,4.32084055591193,0.0133644386499412,0.0038176898835828,358.653896508449,-4.69165041822913,171.553009251672,99.2805263645347,114.287247758198,1946525.89595736,4.41130179671989,4.3178910258977865
18900,18.9,0.188999999999999,4.12914422717064,0.0059530550093193,0.0165062777395416,349.609668036489,-4.69550334538495,171.633161868098,99.3226592638673,114.146499916131,1945862.46738629,4.41280580005857,4.123605182130481
19000,19.0,0.189999999999999,3.96110029170372,-0.0088682338458515,0.0067155795204349,341.265974401414,-4.6990142942246,171.710174390866,99.3853827537355,114.005752074064,1945563.04203133,4.41348493813556,3.9762450752223772
19100,19.1,0.190999999999999,3.87497360343847,0.0163438165144364,0.0224937066596957,331.571061838561,-4.70192269217597,171.734624488645,99.4361147980023,113.865004231998,1944429.84529115,4.41605707863055,3.8549673902854003
19200,19.2,0.191999999999999,3.75233987525121,0.0077803271603445,-0.0186309363593789,324.304646673915,-4.70471144133652,171.80190767019,99.5027128858617,113.724256389931,1944088.40200217,4.41683267764738,3.773081459754412
19300,19.3,0.192999999999999,3.70818064013743,-0.0002829373408396,0.0265761307867452,318.07668294486,-4.70720624574454,171.893256533364,99.518589315019,113.583508547864,1943024.73992386,4.41925056627687,3.68780893931575
19400,19.4,0.193999999999999,3.61549227855529,0.0120337623827412,0.000683379436388,312.228399567334,-4.70931450967675,171.954857272817,99.5970261957038,113.442760705797,1942842.54898895,4.41966498348874,3.6317504123448514
19500,19.5,0.194999999999999,3.58494101388257,0.0042896760427742,-0.0018020324093026,306.738123619047,-4.71101842470127,172.020409259708,99.6460804450012,113.302012863731,1942127.87861819,4.42129134581389,3.5756179481824426
19600,19.6,0.195999999999999,3.53751484195219,-0.006158269479327,0.0117085350739571,304.502882391199,-4.71273192729856,172.105985881268,99.6897184393649,113.161265021664,1941530.14777844,4.42265251045608,3.5416206304998994
19700,19.7,0.196999999999999,3.50297085843191,0.0198225330908552,0.003982218074981,301.520074596578,-4.71390212337313,172.165377334879,99.7585320568764,113.020517179597,1941123.46232379,4.42357910192843,3.498158655070239
19800,19.8,0.197999999999999,3.46316529259957,-0.0049369489489015,-0.0023933732209815,300.465468414189,-4.71494798976171,172.265032102882,99.8126263930059,112.87976933753,1940880.18465739,4.42413357098301,3.4710406068322115
19900,19.9,0.198999999999999,3.45609674628586,0.0194772670386175,0.0264987988424427,299.269913972814,-4.71566893681426,172.349457175192,99.8550124298456,112.739021495464,1940233.73341099,4.42560761331718,3.4474277536289226
20000,20.0,0.199999999999999,3.42788515527401,0.001650409812097,-0.0176709692647654,299.892028053312,-4.71635066529953,172.470264818844,99.9270546833763,112.598273653397,1940568.82011031,4.42484342385258,3.433459698816745
20100,20.1,0.200999999999999,3.42578870301154,0.005900446869847,0.0252994285726609,301.443186471221,-4.71711621786207,172.563669640585,99.9601972307652,112.45752581133,1939835.91741375,4.42651520425839,3.4268793419769525
20200,20.2,0.201999999999999,3.43202923161408,0.008380519360408,0.0076164463303521,301.242568772999,-4.7177780437209,172.633332171528,100.033432944303,112.316777969263,1939610.21603382,4.42703029258984,3.424992197963417
20300,20.3,0.202999999999999,3.41610446193413,0.0093856726924092,0.010630337320301,299.821216359678,-4.71839169814565,172.714872970579,100.107433660317,112.176030127197,1939528.34947546,4.42721715540827,3.423880870625606
20400,20.4,0.203999999999999,3.42961084074862,0.0230599947440531,0.0139758019738753,299.606434365267,-4.71902175603877,172.799315513313,100.156500061951,112.03528228513,1938991.79096491,4.42844225654272,3.424400350963089
20500,20.5,0.204999999999999,3.43342004676728,-0.01195955980749,-0.0133917827006409,299.397800643332,-4.71952126527698,172.915700715245,100.218083145981,111.894534443063,1939051.72583685,4.42830537617176,3.4359913852284905
20600,20.6,0.205999999999999,3.44919280619772,0.0243176041176285,0.0287017038493764,299.765525251771,-4.72001589314894,172.989594316372,100.259185059372,111.753786600996,1938234.84908679,4.43017170300293,3.448712693496618
20700,20.7,0.206999999999999,3.46859089653345,-0.001482060871636,-0.0072577048268717,299.282294969359,-4.72035782711766,173.108255900392,100.314385225383,111.61303875893,1938188.12800433,4.43027849470931,3.4717120968854145
20800,20.8,0.207999999999999,3.4888774101142,0.0105078557685691,0.0222514615636668,299.314775892545,-4.72062786691066,173.201937816298,100.362920024478,111.472290916863,1937728.6555558,4.43132899829855,3.477149888184716
20900,20.9,0.208999999999999,3.47090143517347,0.0069833366360367,0.0094406290459401,301.252474206908,-4.72113044040072,173.28565140276,100.43352192669,111.331543074796,1937579.47026286,4.43167019158888,3.4860581516749116
21000,21.0,0.209999999999999,3.5123331491221,0.0104588834566655,0.0103925032333251,298.971776730153,-4.72121818572279,173.356823373076,100.499890249768,111.190795232729,1937204.03100147,4.43252907013591,3.5056353806692386
21100,21.1,0.210999999999999,3.53401437018747,0.0108531813261924,0.0054748683764205,299.357782553858,-4.7216351877417,173.438789729455,100.56808353342,111.050047390663,1936980.08991451,4.43304153042557,3.5292731480103248
21200,21.2,0.211999999999999,3.53492754854703,0.0128966444609974,0.0074331611969682,300.179004692653,-4.72201474363208,173.526038798263,100.632058775254,110.909299548596,1936729.52451911,4.43361505749264,3.5449995720869376
21300,21.3,0.212999999999999,3.56936939311161,0.0029274600938751,-0.0018985446432741,299.419550380242,-4.72216290661296,173.608643028776,100.691724345654,110.768551706529,1936339.91580889,4.43450714003975,3.5594274883786348
21400,21.4,0.213999999999999,3.57412967149314,0.0151754309344063,0.0189259594793088,300.195780124795,-4.7224236493421,173.708325142768,100.746857038724,110.627803864462,1936049.38205028,4.4351726055175,3.5822797174258887
21500,21.5,0.214999999999999,3.60198703985495,-0.0120949129617731,0.0129670760933102,300.646088219482,-4.72266476695723,173.812245151895,100.813578614361,110.487056022396,1936024.29311612,4.43523008090863,3.5962111861613626
21600,21.6,0.215999999999999,3.61063628514499,0.0144127410942968,0.0062638078106539,300.375842174306,-4.72288272280411,173.862432989208,100.897254927532,110.346308180329,1935721.66658298,4.43592347517404,3.612536617621762
21700,21.7,0.216999999999999,3.62515715406975,0.0193421564300978,-0.0045118136822466,300.31446256414,-4.72310946936852,173.963144575987,100.964250589027,110.205560338262,1935656.91125584,4.43607187423906,3.6270030218255167
21800,21.8,0.217999999999999,3.6484588477734,0.0130240879738746,0.0156979832490292,299.580485624836,-4.72324161830812,174.08053635464,101.005065345164,110.064812496196,1935271.35363472,4.43695565796052,3.6430821030182092
21900,21.9,0.218999999999999,3.66191544358285,-0.0203734910609025,0.0025777427386751,300.5582645684,-4.72347067490914,174.22171647426,101.054446165127,109.924064654129,1935309.78899045,4.43686753978428,3.6727072438542523
22000,22.0,0.219999999999999,3.70962970763559,0.0236089035706986,0.0158077144768983,299.320101944065,-4.72343385614901,174.280803854378,101.114740250213,109.783316812062,1934640.93460028,4.43840147731217,3.6961341338660927
22100,22.1,0.220999999999999,3.70980006956944,0.0056049720739344,-0.0060816350912894,299.867553066836,-4.72354297756926,174.398773415201,101.184790945526,109.642568969995,1934807.96931238,4.43801830382689,3.7234298990790684
22200,22.2,0.221999999999999,3.73807331966638,0.0210264303961384,0.0346784570143133,299.236669559993,-4.72354401093857,174.506756140155,101.223128130701,109.501821127929,1934253.27976282,4.43929100290908,3.71988788244213
22300,22.3,0.222999999999999,3.71108157059608,-0.0058092982200482,0.0021252931514649,300.732373372283,-4.72386291151929,174.612628184366,101.314166312024,109.361073285862,1934677.5319137,4.43831751832299,3.7325085452710542
22400,22.4,0.223999999999999,3.75762036931115,0.0271886323248464,0.0080128208141421,300.434057009849,-4.72399768422618,174.674564145181,101.372650890504,109.220325443795,1933988.72544928,4.43989826269733,3.7391551718016958
22500,22.5,0.224999999999999,3.75650389155619,-0.0119785566951639,0.0122923680992224,300.265070325415,-4.7241333357801,174.820406502488,101.427356009449,109.079577601728,1934152.34122029,4.43952267833306,3.771005647395649
22600,22.6,0.225999999999999,3.80197361735279,0.0175546150365056,0.0215524245742856,299.58004608247,-4.72412625879576,174.875042739487,101.491802228058,108.938829759662,1933488.1016358,4.44104785280747,3.79158827514392
22700,22.7,0.226999999999999,3.81908387526221,0.0036569399184917,-0.0008917096293028,300.353537736641,-4.72415636762904,174.957314996243,101.579911556143,108.798081917595,1933575.67743045,4.44084670821338,3.8276960370549227
22800,22.8,0.227999999999999,3.85405131961588,0.0071663107382961,0.0169281043826238,300.335577502103,-4.72407908427295,175.058363237129,101.633918046444,108.657334075528,1933216.87367094,4.44167092639397,3.8446128338282453
22900,22.9,0.228999999999999,3.85261738383027,0.0037281506460285,0.0088458158385253,299.546759670991,-4.72396485755678,175.180837352242,101.696645816192,108.516586233461,1933255.92612863,4.44158120306061,3.859157050006622
23000,23.0,0.229999999999999,3.87063916884428,0.0198367460248825,0.0111768757232899,300.315270463861,-4.72406635743222,175.261482770596,101.768021633401,108.375838391395,1932993.01092054,4.44218532280636,3.865816276030326
23100,23.1,0.230999999999999,3.88767767020606,0.00253790506306,-0.0031266139134479,300.826605425231,-4.72415496403884,175.38577560662,101.836907910952,108.235090549328,1933159.36094107,4.44180306895053,3.89676294270771
23200,23.2,0.231999999999999,3.93956096629325,0.0068784540564873,0.0194794955318565,300.266758385592,-4.7240747066691,175.492091525918,101.882998742776,108.094342707261,1932690.15393293,4.44288142345266,3.930652281179394
23300,23.3,0.232999999999999,3.95612228963093,-0.0004205355837296,0.0031674492630712,299.988258090108,-4.72399465276729,175.577266318373,101.968254295273,107.953594865194,1932726.38737484,4.44279813132863,3.9581676214869237
23400,23.4,0.233999999999999,3.97112953240586,0.0276666993078117,0.0126888037154795,300.108542295917,-4.72398996359593,175.628780245109,102.051788554297,107.812847023128,1932354.5776632,4.44365298245749,3.974088220580181
23500,23.5,0.234999999999999,3.99448838181823,0.0064243831514199,0.0137816944578275,299.684781102509,-4.72393421237314,175.740967458305,102.120020061569,107.672099181061,1932355.75306972,4.44365027948799,3.9917491748819023
23600,23.6,0.235999999999999,4.00158649636785,0.0162860393265182,0.0162460816157559,300.007494314217,-4.72389304100954,175.84106050868,102.182137752408,107.531351338994,1932103.47782216,4.44423048804678,3.9999564798350336
23700,23.7,0.236999999999999,3.99976894881171,0.0134692196974344,0.0005817430649626,299.468362803673,-4.72378425692033,175.955305477219,102.262691930052,107.390603496927,1932350.3498973,4.44366270467198,4.003480811869238
23800,23.8,0.237999999999999,4.01539767145635,0.0181535514748838,0.0175787317067018,299.914450633052,-4.72381322168849,176.075335431452,102.310520595269,107.249855654861,1932037.42734451,4.44438242275695,4.014012170520031
23900,23.9,0.238999999999999,4.03152952760384,0.0141593159586892,0.0182194461476261,299.895891884605,-4.72377960968624,176.18518125571,102.373287195431,107.109107812794,1931890.14925264,4.44472124127776,4.029421171528612
24000,24.0,0.239999999999999,4.04738555814666,0.0048435874371689,0.0012802955029638,299.630465397675,-4.72373355212905,176.266479480432,102.46057106312,106.968359970727,1931887.53326274,4.44472725992308,4.05186190775928
24100,24.1,0.240999999999999,4.08678429152164,0.0177646486939714,0.0075446864104787,301.135470195858,-4.72390293658566,176.366233134428,102.519304081872,106.82761212866,1931544.01748055,4.44551773321672,4.084081884401905
24200,24.2,0.241999999999999,4.12132017735173,0.0117467023599312,0.011384697659385,299.995545075806,-4.72369571514904,176.496185497697,102.573020540505,106.686864286594,1931431.98437179,4.44577559638548,4.123335932037916
24300,24.3,0.242999999999999,4.15411574832348,0.008159403522696,0.0160572875075825,299.343155402387,-4.7234813805083,176.598360890242,102.636706174578,106.546116444527,1931198.87168462,4.44631224059701,4.147211751543974
24400,24.4,0.243999999999999,4.16477639911796,-0.0092018102160317,0.0014262641001772,300.830140310954,-4.72342974310056,176.677784662251,102.732914567284,106.40536860246,1931323.81129668,4.44602460342132,4.1780050059061615
24500,24.5,0.244999999999999,4.2134541535105,0.0376720656147501,0.009175190320217,300.964914745192,-4.72323795468926,176.730365766795,102.809987411583,106.264620760393,1930790.61377171,4.44725239544476,4.198979316072586
24600,24.6,0.245999999999999,4.20596728941411,-0.0074049812276808,0.0126245146624653,300.581164091828,-4.72308698722462,176.887111643018,102.875307910657,106.123872918327,1931169.65867245,4.44637950044288,4.212401901064572
24700,24.7,0.246999999999999,4.21700718818415,0.0097786234804475,0.0173349332374764,300.173669903282,-4.72305720890796,176.967309731858,102.952599790304,105.98312507626,1930932.48080435,4.44692565253323,4.218786034826081
24800,24.8,0.247999999999999,4.24619476192061,0.0194644981116022,-0.0118102178037411,299.991868374923,-4.72303188584386,177.047297613854,103.028979675355,105.842377234193,1930671.06005434,4.44752778443616,4.2471771678840256
24900,24.9,0.248999999999999,4.27239771190098,0.0032638205422692,0.0224328761189407,300.132753664193,-4.7229106309012,177.173637496786,103.084630051073,105.701629392126,1930521.75623046,4.44787174994851,4.271742774592034
25000,25.0,0.249999999999999,4.26302233649626,0.0064090813144176,0.0158080779704613,300.379366017119,-4.72275716286668,177.279219859728,103.164751246702,105.56088155006,1930599.43883974,4.44769277844551,4.2631860708234885
